"Standard Report - Exports"
"Current date: 07/13/2019 5:29 PM (Eastern Daylight Time)"
"Measures: Value ($US)"
"Commodity","Country","Time","District","Value ($US)",
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","2019 through May","San Francisco, CA","41,083"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","2019 through May","Savannah, GA","1,172,043"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","2019 through May","Seattle, WA","16,597"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","All Districts","210,918"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","Charleston, SC","2,976"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","Houston-Galveston, TX","8,442"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","Los Angeles, CA","3,919"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","New York City, NY","36,580"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","Norfolk, VA","6,648"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","San Francisco, CA","3,750"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","January 2019","Savannah, GA","139,905"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","All Districts","265,259"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","Charleston, SC","2,813"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","Detroit, MI","4,195"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","New York City, NY","96,257"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","San Francisco, CA","6,500"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","February 2019","Savannah, GA","148,112"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","All Districts","728,960"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","Charleston, SC","21,492"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","Detroit, MI","120,190"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","Houston-Galveston, TX","5,002"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","Los Angeles, CA","139,919"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","New York City, NY","83,222"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","March 2019","Savannah, GA","220,159"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","All Districts","634,468"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","Charleston, SC","33,021"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","Detroit, MI","22,615"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","Houston-Galveston, TX","38,690"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","New York City, NY","129,809"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","Norfolk, VA","49,729"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","San Francisco, CA","4,860"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","April 2019","Savannah, GA","293,295"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","All Districts","757,835"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Charleston, SC","17,723"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Detroit, MI","5,333"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Houston-Galveston, TX","75,050"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Los Angeles, CA","8,321"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","New York City, NY","182,294"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Norfolk, VA","7,102"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","San Francisco, CA","25,973"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Savannah, GA","370,572"
"3915 Waste, Parings And Scrap, Of Plastics","Turkey","May 2019","Seattle, WA","16,597"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","2019 through May","All Districts","34,685"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","2019 through May","Charleston, SC","10,007"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","2019 through May","Savannah, GA","14,320"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","January 2019","All Districts","14,320"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","January 2019","Savannah, GA","14,320"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","May 2019","All Districts","20,365"
"3915 Waste, Parings And Scrap, Of Plastics","Ukraine","May 2019","Charleston, SC","10,007"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","2019 through May","All Districts","82,457"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","2019 through May","Detroit, MI","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","2019 through May","Los Angeles, CA","5,524"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","2019 through May","New York City, NY","44,455"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","2019 through May","Savannah, GA","17,850"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","January 2019","All Districts","2,594"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","February 2019","All Districts","30,377"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","February 2019","Los Angeles, CA","2,697"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","February 2019","New York City, NY","12,380"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","February 2019","Savannah, GA","15,300"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","March 2019","All Districts","11,665"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","March 2019","New York City, NY","8,845"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","April 2019","All Districts","19,377"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","April 2019","Detroit, MI","4,000"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","April 2019","Los Angeles, CA","2,827"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","April 2019","New York City, NY","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","April 2019","Savannah, GA","2,550"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","May 2019","All Districts","18,444"
"3915 Waste, Parings And Scrap, Of Plastics","United Kingdom","May 2019","New York City, NY","13,230"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","All Districts","37,558,466"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","Detroit, MI","8,607,072"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","Los Angeles, CA","12,920"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","Ogdensburg, NY","8,794,230"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","San Francisco, CA","93,820"
"3915 Waste, Parings And Scrap, Of Plastics","North America","2019 through May","Seattle, WA","134,737"
"3915 Waste, Parings And Scrap, Of Plastics","North America","January 2019","All Districts","6,929,880"
"3915 Waste, Parings And Scrap, Of Plastics","North America","January 2019","Detroit, MI","1,625,110"
"3915 Waste, Parings And Scrap, Of Plastics","North America","January 2019","Ogdensburg, NY","1,277,080"
"3915 Waste, Parings And Scrap, Of Plastics","North America","January 2019","Seattle, WA","13,323"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","All Districts","7,302,829"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","Detroit, MI","1,675,458"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","Los Angeles, CA","12,920"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","Ogdensburg, NY","1,651,438"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","San Francisco, CA","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","North America","February 2019","Seattle, WA","18,437"
"3915 Waste, Parings And Scrap, Of Plastics","North America","March 2019","All Districts","7,907,819"
"3915 Waste, Parings And Scrap, Of Plastics","North America","March 2019","Detroit, MI","1,746,160"
"3915 Waste, Parings And Scrap, Of Plastics","North America","March 2019","Ogdensburg, NY","1,727,424"
"3915 Waste, Parings And Scrap, Of Plastics","North America","March 2019","Seattle, WA","29,038"
"3915 Waste, Parings And Scrap, Of Plastics","North America","April 2019","All Districts","7,229,038"
"3915 Waste, Parings And Scrap, Of Plastics","North America","April 2019","Detroit, MI","1,641,382"
"3915 Waste, Parings And Scrap, Of Plastics","North America","April 2019","Ogdensburg, NY","2,067,966"
"3915 Waste, Parings And Scrap, Of Plastics","North America","April 2019","San Francisco, CA","63,820"
"3915 Waste, Parings And Scrap, Of Plastics","North America","April 2019","Seattle, WA","58,464"
"3915 Waste, Parings And Scrap, Of Plastics","North America","May 2019","All Districts","8,188,900"
"3915 Waste, Parings And Scrap, Of Plastics","North America","May 2019","Detroit, MI","1,918,962"
"3915 Waste, Parings And Scrap, Of Plastics","North America","May 2019","Ogdensburg, NY","2,070,322"
"3915 Waste, Parings And Scrap, Of Plastics","North America","May 2019","Seattle, WA","15,475"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","2019 through May","All Districts","28,722,571"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","2019 through May","Detroit, MI","8,607,072"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","2019 through May","Ogdensburg, NY","8,794,230"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","2019 through May","Seattle, WA","134,737"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","January 2019","All Districts","5,277,922"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","January 2019","Detroit, MI","1,625,110"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","January 2019","Ogdensburg, NY","1,277,080"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","January 2019","Seattle, WA","13,323"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","February 2019","All Districts","5,674,327"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","February 2019","Detroit, MI","1,675,458"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","February 2019","Ogdensburg, NY","1,651,438"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","February 2019","Seattle, WA","18,437"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","March 2019","All Districts","5,964,035"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","March 2019","Detroit, MI","1,746,160"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","March 2019","Ogdensburg, NY","1,727,424"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","March 2019","Seattle, WA","29,038"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","April 2019","All Districts","5,544,459"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","April 2019","Detroit, MI","1,641,382"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","April 2019","Ogdensburg, NY","2,067,966"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","April 2019","Seattle, WA","58,464"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","May 2019","All Districts","6,261,828"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","May 2019","Detroit, MI","1,918,962"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","May 2019","Ogdensburg, NY","2,070,322"
"3915 Waste, Parings And Scrap, Of Plastics","Canada","May 2019","Seattle, WA","15,475"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","2019 through May","All Districts","8,835,895"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","2019 through May","Los Angeles, CA","12,920"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","2019 through May","San Francisco, CA","93,820"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","January 2019","All Districts","1,651,958"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","February 2019","All Districts","1,628,502"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","February 2019","Los Angeles, CA","12,920"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","February 2019","San Francisco, CA","30,000"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","March 2019","All Districts","1,943,784"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","April 2019","All Districts","1,684,579"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","April 2019","San Francisco, CA","63,820"
"3915 Waste, Parings And Scrap, Of Plastics","Mexico","May 2019","All Districts","1,927,072"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","All Districts","6,583,617"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Charleston, SC","641,493"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Houston-Galveston, TX","1,156,260"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Los Angeles, CA","2,376,008"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","New York City, NY","336,270"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Norfolk, VA","333,061"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Savannah, GA","111,903"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","2019 through May","Seattle, WA","20,400"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","All Districts","1,285,628"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Charleston, SC","267,000"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Houston-Galveston, TX","168,907"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Los Angeles, CA","364,296"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","New York City, NY","17,816"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Norfolk, VA","127,412"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Savannah, GA","8,123"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","January 2019","Seattle, WA","11,600"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","All Districts","1,396,033"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","Charleston, SC","89,200"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","Houston-Galveston, TX","264,834"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","Los Angeles, CA","473,968"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","New York City, NY","30,040"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","Norfolk, VA","136,922"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","February 2019","Savannah, GA","26,280"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","All Districts","1,457,868"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","Houston-Galveston, TX","273,276"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","Los Angeles, CA","596,724"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","New York City, NY","102,442"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","Norfolk, VA","68,727"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","Savannah, GA","31,395"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","March 2019","Seattle, WA","8,800"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","All Districts","1,298,010"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","Charleston, SC","194,619"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","Houston-Galveston, TX","253,104"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","Los Angeles, CA","484,398"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","New York City, NY","17,287"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","April 2019","Savannah, GA","25,033"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","All Districts","1,146,078"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","Charleston, SC","90,674"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","Houston-Galveston, TX","196,139"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","Los Angeles, CA","456,622"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","New York City, NY","168,685"
"3915 Waste, Parings And Scrap, Of Plastics","South/Central America","May 2019","Savannah, GA","21,072"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","All Districts","4,633,920"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Charleston, SC","14,974"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Houston-Galveston, TX","1,027,611"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Los Angeles, CA","1,990,778"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","New York City, NY","116,745"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Norfolk, VA","50,400"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Savannah, GA","72,453"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","2019 through May","Seattle, WA","8,800"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","January 2019","All Districts","765,926"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","January 2019","Houston-Galveston, TX","164,131"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","January 2019","Los Angeles, CA","342,166"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","January 2019","New York City, NY","17,816"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","All Districts","1,075,110"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","Charleston, SC","10,000"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","Houston-Galveston, TX","206,911"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","Los Angeles, CA","473,968"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","Norfolk, VA","33,600"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","February 2019","Savannah, GA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","All Districts","1,136,857"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","Houston-Galveston, TX","236,054"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","Los Angeles, CA","421,724"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","New York City, NY","81,642"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","Norfolk, VA","16,800"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","Savannah, GA","21,420"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","March 2019","Seattle, WA","8,800"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","April 2019","All Districts","918,540"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","April 2019","Houston-Galveston, TX","233,987"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","April 2019","Los Angeles, CA","398,898"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","April 2019","New York City, NY","17,287"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","April 2019","Savannah, GA","25,033"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","May 2019","All Districts","737,487"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","May 2019","Charleston, SC","4,974"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","May 2019","Houston-Galveston, TX","186,528"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","May 2019","Los Angeles, CA","354,022"
"3915 Waste, Parings And Scrap, Of Plastics","Central America and Caribbean","May 2019","Savannah, GA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Bahamas","2019 through May","All Districts","25,357"
"3915 Waste, Parings And Scrap, Of Plastics","Bahamas","February 2019","All Districts","25,357"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","2019 through May","All Districts","38,744"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","2019 through May","New York City, NY","8,006"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","January 2019","All Districts","27,484"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","January 2019","New York City, NY","8,006"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","February 2019","All Districts","2,702"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","March 2019","All Districts","4,661"
"3915 Waste, Parings And Scrap, Of Plastics","Bermuda","April 2019","All Districts","3,897"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","2019 through May","All Districts","64,091"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","January 2019","All Districts","6,704"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","February 2019","All Districts","11,359"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","March 2019","All Districts","14,677"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","April 2019","All Districts","9,341"
"3915 Waste, Parings And Scrap, Of Plastics","Cayman Islands","May 2019","All Districts","22,010"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","2019 through May","All Districts","399,807"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","2019 through May","Houston-Galveston, TX","15,493"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","2019 through May","Los Angeles, CA","3,524"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","2019 through May","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","January 2019","All Districts","69,960"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","February 2019","All Districts","125,293"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","March 2019","All Districts","114,943"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","March 2019","Los Angeles, CA","3,524"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","March 2019","San Francisco, CA","5,000"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","April 2019","All Districts","42,388"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","May 2019","All Districts","47,223"
"3915 Waste, Parings And Scrap, Of Plastics","Costa Rica","May 2019","Houston-Galveston, TX","15,493"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","2019 through May","All Districts","496,816"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","2019 through May","New York City, NY","73,430"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","January 2019","All Districts","91,124"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","January 2019","New York City, NY","9,810"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","February 2019","All Districts","126,542"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","March 2019","All Districts","149,270"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","March 2019","New York City, NY","63,620"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","April 2019","All Districts","87,760"
"3915 Waste, Parings And Scrap, Of Plastics","Dominican Republic","May 2019","All Districts","42,120"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","All Districts","2,426,490"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","Houston-Galveston, TX","281,443"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","Los Angeles, CA","1,959,974"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","New York City, NY","18,022"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","Norfolk, VA","50,400"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","2019 through May","Savannah, GA","72,453"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","January 2019","All Districts","437,614"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","January 2019","Houston-Galveston, TX","80,130"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","January 2019","Los Angeles, CA","342,166"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","February 2019","All Districts","552,230"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","February 2019","Houston-Galveston, TX","52,971"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","February 2019","Los Angeles, CA","446,688"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","February 2019","Norfolk, VA","33,600"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","February 2019","Savannah, GA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","All Districts","548,533"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","Houston-Galveston, TX","66,182"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","Los Angeles, CA","418,200"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","New York City, NY","18,022"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","Norfolk, VA","16,800"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","March 2019","Savannah, GA","21,420"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","April 2019","All Districts","521,091"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","April 2019","Houston-Galveston, TX","82,160"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","April 2019","Los Angeles, CA","398,898"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","April 2019","Savannah, GA","25,033"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","May 2019","All Districts","367,022"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","May 2019","Los Angeles, CA","354,022"
"3915 Waste, Parings And Scrap, Of Plastics","El Salvador","May 2019","Savannah, GA","13,000"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","2019 through May","All Districts","710,410"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","2019 through May","Houston-Galveston, TX","660,535"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","2019 through May","New York City, NY","17,287"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","January 2019","All Districts","84,001"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","January 2019","Houston-Galveston, TX","84,001"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","February 2019","All Districts","138,228"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","February 2019","Houston-Galveston, TX","134,232"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","March 2019","All Districts","170,695"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","March 2019","Houston-Galveston, TX","144,740"
"3915 Waste, Parings And Scrap, Of Plastics","Guatemala","April 2019","All Districts","146,451"
